42	https://www.photograpix.fr/blog/trucs-et-astuces/resolution-taille-et-dimension-photo-et-comment-changer-ces-parametres-facilement/	200	UTF-8	16501	../aspirations/langfr-41.html	../dumps-text/langfr-41.txt	67		../concordances/langfr-41.html
43	https://www.journaldeslycees.fr/page/limportance-de-la-photo	200	UTF-8	1236	../aspirations/langfr-42.html	../dumps-text/langfr-42.txt	3		../concordances/langfr-42.html
44	https://www.benoitlabourdette.com/les-ressources/les-bases-du-cinema-et-de-la-video-numeriques/chapitre-1-qu-est-ce-qu-une-image-photographique?lang=fr	200	utf-8	3126	../aspirations/langfr-43.html	../dumps-text/langfr-43.txt	14		../concordances/langfr-43.html
45	https://photomaniac.fr/pixels-chauds-quest-ce-que-cest-bordel-et-comment-les-enlever	200	UTF-8	52492	../aspirations/langfr-44.html	../dumps-text/langfr-44.txt	28		../concordances/langfr-44.html
46	https://retines.fr/blog/image/	200	UTF-8	21225	../aspirations/langfr-45.html	../dumps-text/langfr-45.txt	7		../concordances/langfr-45.html
47	https://www.futura-sciences.com/sciences/actualites/astronomie-cette-image-lune-bien-reelle-elle-bluffe-jury-concours-photo-prestigieux-128473/	200	utf-8	7806	../aspirations/langfr-46.html	../dumps-text/langfr-46.txt	6		../concordances/langfr-46.html
48	https://avecunphotographe.fr/le-sujet-en-photographie/	200	UTF-8	15377	../aspirations/langfr-47.html	../dumps-text/langfr-47.txt	32		../concordances/langfr-47.html
49	https://artplastoc.blogspot.com/2011/07/limage.html	200	UTF-8	15407	../aspirations/langfr-48.html	../dumps-text/langfr-48.txt	49		../concordances/langfr-48.html
50	https://philopsis.fr/archives-themes/limage/lecture-quest-ce-quune-image/	200	UTF-8	17713	../aspirations/langfr-49.html	../dumps-text/langfr-49.txt	46		../concordances/langfr-49.html
51	https://mailchimp.com/fr/resources/image-file-types/	200	UTF-8	23163	../aspirations/langfr-50.html	../dumps-text/langfr-50.txt	56		../concordances/langfr-50.html
